,Text,Intent
31960,what do you know about interesting?,definition
31961,what can you tell me about interesting?,definition
31962,do you have information about interesting?,definition
31963,define interesting,definition
31964,can you define interesting?,definition
31965,give me definition of interesting,definition
31966,what is hydrologic?,definition
31967,summary of hydrologic,definition
31968,i want summary of hydrologic,definition
31969,brief explanation about hydrologic,definition
31970,i want to know more about hydrologic,definition
31971,summary for the current topic hydrologic,definition
31972,more information about hydrologic,definition
31973,summary for hydrologic,definition
31974,give me summary for hydrologic,definition
31975,i want summary for hydrologic,definition
31976,what does hydrologic mean?,definition
31977,tell me something about hydrologic,definition
31978,explain hydrologic,definition
31979,elaborate hydrologic,definition
31980,can you tell me about hydrologic?,definition
31981,what do you know about hydrologic?,definition
31982,what can you tell me about hydrologic?,definition
31983,do you have information about hydrologic?,definition
