,Text,Intent
16363,give me summary for fossils,definition
16364,i want summary for fossils,definition
16365,what does fossils mean?,definition
16366,tell me something about fossils,definition
16367,explain fossils,definition
16368,elaborate fossils,definition
16369,can you tell me about fossils?,definition
16370,what do you know about fossils?,definition
16371,what can you tell me about fossils?,definition
16372,do you have information about fossils?,definition
16373,define fossils,definition
16374,can you define fossils?,definition
16375,give me definition of fossils,definition
16376,what is meat?,definition
16377,summary of meat,definition
16378,i want summary of meat,definition
